level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	79	1	0	0	100	1166	119	12	-1	
4	1	79	1	1	0	100	1166	119	12	-1	
5	1	79	1	1	1	100	1166	58	12	84.026497	kookstudio
5	1	79	1	1	2	162	1168	26	8	96.734909	meet
5	1	79	1	1	3	192	1169	6	6	86.521027	+
5	1	79	1	1	4	203	1167	16	9	86.521027	eat
2	1	80	0	0	0	243	1165	68	14	-1	
3	1	80	1	0	0	243	1165	68	14	-1	
4	1	80	1	1	0	243	1165	68	14	-1	
5	1	80	1	1	1	243	1165	29	12	72.370064	[wim
5	1	80	1	1	2	276	1165	35	14	25.622147	wolfs]
2	1	81	0	0	0	339	1165	86	13	-1	
3	1	81	1	0	0	339	1165	86	13	-1	
4	1	81	1	1	0	339	1165	86	13	-1	
5	1	81	1	1	1	339	1165	68	12	88.065369	fabriekstraat
5	1	81	1	1	2	411	1167	14	11	93.599770	69
2	1	82	0	0	0	454	1167	68	13	-1	
3	1	82	1	0	0	454	1167	68	13	-1	
4	1	82	1	1	0	454	1167	68	13	-1	
5	1	82	1	1	1	454	1167	35	13	79.638496	[5051
5	1	82	1	1	2	496	1167	26	13	89.161659	HN]
2	1	83	0	0	0	550	1166	32	16	-1	
3	1	83	1	0	0	550	1166	32	16	-1	
4	1	83	1	1	0	550	1166	32	16	-1	
5	1	83	1	1	1	550	1166	32	16	81.886459	goirle
2	1	84	0	0	0	610	1166	118	14	-1	
3	1	84	1	0	0	610	1166	118	14	-1	
4	1	84	1	1	0	610	1166	118	14	-1	
5	1	84	1	1	1	610	1167	10	13	42.307186	[1.06
5	1	84	1	1	2	649	1167	13	11	67.548447	22
5	1	84	1	1	3	668	1167	14	11	67.548447	55
5	1	84	1	1	4	688	1167	11	10	76.271606	11
5	1	84	1	1	5	706	1166	22	14	76.271606	38]
